1004.02,1262.84
452.9,3334.55
1576.47,913.09
2873.74,3853.63
3584.94,3889.01
1810.32,408.61
3777.02,1262.4
2691.48,1492.04
1149.98,1394.52
3835.38,3391.96
3501.91,2120.58
3036.59,3449.27
3151.75,3764.93
3717.6,1552.04
1848.44,145.34
3767.72,2898.88
293.62,3162
3218.27,1758.05
135.7,2463.61
541.26,2421.63
2891.33,49.77
3725.61,3537.05
3967.1,829.32
1715.43,3871.95
3628.8,3222.77
2550.56,2936.35
3749.09,2961.34
3273.82,2343.99
455.53,1015.01
1259.51,2338.17
1155.74,1514.96
2353.73,2989.18
3999.38,1795.18
3963.07,3676.85
4003.6,3069.8
2966.99,510.39
2319.51,2361.84
531.59,2478.87
3432.76,2903.81
3772.47,625.24
2869.5,160.75
3480.12,3191.06
2700.1,2397.83
1240.51,3205.71
820.73,1544.97
2457.44,505.62
3785.94,2604.3
3667.13,560.63
1960.95,859.04
836.04,938.18
417.78,2792.96
2505.86,2292.71
1972.14,2214.38
540.74,976.65
3969.52,745.62
3286.49,2848.19
1581.18,3702.63
3881.17,2771.78
1798.77,2917.91
623.79,1323.7
2902.71,578.76
3634.79,3364.28
3015.81,1793.57
692.74,107.29
2638.91,2572.44
1692,3367.07
435.36,3101.36
1536.56,3149.9
2392.71,1430.15
1432.38,3550.18
3496.95,1513.75
312.61,2378.01
1406.68,380.7
1115.84,860
1591.01,2574.34
2787.75,868.85
1692.89,1037.04
3062.9,2746.66
3087.12,1844.39
2410.05,3085.73
1881.47,3870.59
3702.24,3558.08
2075.69,1930.3
3524.61,3071.28
2461.4,3400.83
105.57,1690.08
1308.16,3700.66
2556.59,477.21
974.08,4042.39
1608.67,1153.46
668.5,3963.7
2401.54,2293
2663.61,3488.45
1235.3,2019.4
47.93,4017.38
1705.7,3570.15
4081.5,3718.76
1315.87,3426.79
2205.65,2492.73
3483.72,116.41
3456.38,2079.87
100.4,503.83
1677.49,779.07
814.06,2420.82
481.52,1409.85
2721.97,2613.09
1718.3,1254.41
2002.46,830.81
786.47,3404.46
3124.25,2761.08
94.42,3868.62
2173.96,2195.7
1980.61,3021.91
279.35,3439.16
2365.08,2306.68
1950.34,846.24
727.33,2375.22
246.49,2329.9
1923.58,3049.86
676.17,726.58
1014.43,3030.38
2423.75,3986.77
845.33,107.86
628.71,3317.63
1769.16,2013.14
3117.03,1990.63
2722.55,1899.34
2406.84,1403.51
776.95,1027.24
1650.95,24.71
2261.97,550.45
3697.97,3061.82
140.65,3414.95
1933.11,3557.84
3327.15,1761.53
364.8,2150.36
241.14,3256.26
2895.5,1637.6
270.74,2290.64
3290.77,692.21
950.84,2383.55
1306.92,3619.85
338.28,2666.05
872.73,155.49
3239.26,3061.15
310.45,3549.71
1320.38,1.14
149.32,1730.92
2964.37,2687.33
3325.49,3752.02
2609.79,1735.35
2774.95,2104.22
3403.53,635.51
3407.29,3730.93
1241.11,3366
1977.01,2617.33
1102.83,982.85
94.07,1268.79
2194.93,3604.75
3870.24,311.91
3374.05,1832.46
3189.07,476.11
2297.21,4084.53
2141.37,2656.41
1929.53,1586.86
3878.99,2587.36
1197.69,514.9
2834.79,2751.73
1896.51,18.41
3830.58,1563.93
1264.86,911.93
930.76,78.23
1231.97,2036.72
1374.43,1071.37
2643.36,3876.61
3843.05,3766.16
2624.15,1316.29
1717.71,2326.06
132.15,1420.62
1127.56,1883.79
1006.81,2829.92
805.07,483.51
4087.11,2083.07
169.13,833.75
2670.4,635.81
512.93,1774.77
2713.28,1740.35
2041.11,1381.11
1921.84,169.74
2688.02,1235.58
3857.3,2252.29
2874.74,2682.51
3610.89,3611.96
3590.36,3887.87
2374.54,2658.73
2897.28,330.36
974.2,637.81
578.29,1749.31
3662.42,1770.48
1948.66,1026.54
69.34,99.39
636.13,175.9
74.45,3426.22
3288.38,2905.38
2083.26,284.57
761.45,1208.67
3118.35,3498.6
3943.91,1057.64
3980.76,572.32
1316.37,3230.96
2074.5,2351.42
2487.33,2200.13
494.97,3172.94
3114.97,3690.47
3704.78,877.18
3037.65,4035.28
1545.86,2806.78
3113.16,266.3
3971.26,3301
4060.12,97.1
2722.53,2413.09
1572.98,65.24
3763.3,689.81
1265.08,1294.36
3891.01,1838.35
2720.87,811.07
3622.6,3928.12
176.56,3789.26
2823.47,2822.93
1524.1,1941.24
3606.12,3308.43
2308.07,2585.5
2234.83,2871.54
3025.68,3186.29
3498.67,2048.83
1082.04,852.53
3426.94,2415.28
3915.52,2908.76
1492.94,1379.54
703.42,706.15
794.57,299.58
1487.48,181.94
741.99,2326.39
3321.97,706.29
3051.96,2976.73
1190.76,1605.33
2747.03,4009.17
64.06,3685.55
3159.92,1624.46
2614.92,2004.3
2383.22,2569.53
143.44,2559.23
2242.28,3368.81
3088.23,275.58
1324.84,3918.45
3035.82,1815.14
1721.27,1184.67
3061.81,63.34
3663.29,992.57
3309.59,3679.64
3334.26,1949.57
2530.53,2362.44
3651.16,2896.21
855.58,3014.7
3618,2048.81
3463.34,2114.75
1124.26,3947.65
2451.14,3953.91
1223.04,1844.35
2025.54,2436.53
2256.24,2926.19
645.74,2055.93
768.52,1524.25
1879.45,1287.32
2385.74,2251.75
2900.43,723.8
2767.2,2154.67
2542.41,3579.91
4080.27,2467.81
666.67,457.15
3838.41,3351.69
4025.4,3838.56
1509.97,375.71
2327.54,1361.23
2190.07,2623.21
2143.47,2117.18
946.17,3465.77
444.44,355.37
757.72,3947.22
4095.6,17.02
3762.95,1621.8
1244.21,4002.43
2787.91,3029.43
3660.07,405.86
1301.43,4029.85
1013.28,3951.88
3143.84,3146.97
974.64,2201.72
2418.35,2580.94
3730.52,899.82
3043.85,839.42
3303.75,110.28
1867.97,3167.7
1682.2,430.12
3098.57,1914.06
1852.1,2307.41
3823.97,3623.23
2909.26,3256.73
3221.88,2321.31
3380.7,170.17
3722.1,764.19
2289.85,2341.85
868.91,3572.12
1559.82,890.95
2711.67,3531.68
74.56,1828.37
443.21,321.87
2449.57,954.48
3261.98,47.55
1842.25,2100.39
489.35,3964.54
2895.7,3172.85
2951.71,1502.96
953.53,198.16
1769.12,3223.79
2952.58,2278.48
1248.37,1967.28
3364.86,2807.52
3640.7,2467.47
829.71,3610.67
1316.41,3491.62
19.99,3416.33
939.78,3182.3
752.95,3585.98
473.65,3206.41
462.88,576.71
115.03,3177.87
3120.86,3339.12
351.81,1201.35
2369.52,944.76
1301.19,3493.8
326.77,356.76
1358.92,2055.26
2944.6,3230.47
3187.1,1173.65
3671.62,2067.56
2265.97,454.13
2253.14,2723.59
2313.3,3713.37
578.66,846.16
4062.53,1618.77
3682.1,1995.63
1834.57,1930.62
3942.7,3497.05
864.11,1348.51
415.89,3834.19
506.85,428.57
2693.15,1192.09
3798.99,3064.83
2582.6,926.77
2824.78,3570
2670.26,1002.83
503.17,2858.23
597.36,3789.12
1588.78,3136.06
3355.64,563.39
371.16,1326.65
1116.31,2294.69
1951.9,3461.92
3271.29,3803.89
2356.17,1485.42
3959.7,2825.15
2501.85,3219.94
2177.65,856.84
1186.97,471.25
2859.12,659.77
970.54,422.28
3463.04,3627.72
2635.49,2723.03
2222.67,2960.05
3713.75,327.31
1898.72,3064.33
146,2710.38
938.23,4021.13
987.1,1538.53
1631.78,1120.43
2571.2,1928.64
2858.7,3915.44
2701.94,3489.6
3293.86,1112.32
1461.01,1569.46
3370.45,2711.62
2684.36,2908.28
3019.15,14.83
490.83,409.87
3270.17,3765.14
929.23,2098.59
2006.29,3122.23
692.89,3686.05
532.83,2434.92
3096.4,2597.96
422.05,2269.4
2620.26,1930.59
3097.17,3827.57
1026.32,2727.41
1288.47,972.8
2218.23,293.26
1214.5,1959.17
45.76,2106.86
2171.44,1234.76
2562.01,431.7
321.75,1594.7
1014.59,2996.73
2851.16,518.58
776.93,2100.65
3896.71,3608.14
669.64,1627.89
3058.21,669.33
2861.94,2392
3909.99,2534.93
987.72,755.76
2910.91,1669.18
2810.28,3253.54
3669.9,3452.77
3052.47,1914.65
517.63,2921.08
379.26,2836.33
341.19,2533.77
3997.71,2877.86
916.15,3401.91
2077.93,2925.6
163.01,3873.46
2484.22,1521.54
89.24,4082.18
3831.11,667.79
203.64,257.02
3607.48,1261.87
3269.9,3927.07
409.08,174.17
493.99,3093.84
3943.28,2679.72
3896.92,2502.89
678.82,3762.36
2384.5,1841.22
3359.24,1491.07
3807.79,2841.48
3395.42,1260
2833.46,1306.38
2013.71,806.44
1230.36,2675.08
2114.35,738.53
3793.97,1649.91
1255.66,307.38
1755.75,784.14
263.67,1944.25
2798.29,65.02
2757.68,3230.89
1584.67,3165.19
1396.18,989.19
3798.83,3488.59
1260.59,1566.57
3462.43,3532.93
1731.14,3288.25
1858.36,3463.36
1374.27,2112.69
698.09,2991.57
645,4000.16
861.88,3946.78
3683.52,4059.64
2406.22,281.47
3712.23,3981.37
3878.72,183.47
2207.1,113.63
3450.24,318.29
1591.92,2717.75
2295.65,481.93
733.13,1799.63
1097.61,379.98
753.51,425.31
3759.34,1933.26
2151.98,899.7
2967.36,669.41
2494.65,2742.39
2075.45,3697.97
730.24,787.72
183.29,123.64
2060.61,1418.21
3715.67,2703.27
1914.18,1176.55
1900.4,2739.77
2522.43,2311.74
1351.14,3201.93
694.11,3700.39
1108.55,3316.17
2287.23,1718.23
1343.91,2226.57
511.97,4075.13
2931.98,539.44
2804.71,3394.37
451.6,2473.8
4044.39,3615.64
653.8,2371.35
2134.61,603.4
490.94,2804.6
2497.42,3100.74
1896.87,3196.96
617.62,1957.86
303.77,3810.22
2785.16,3062.77
3500.4,2187.01
3720.94,1531.87
1783.36,1463.16
3506.87,987.59
3892.05,988.52
2421.33,3806.43
602.45,1693.65
2864.15,1791.08
1877.62,2811.12
2396.88,1698.31
4095.96,2266.39
3597.37,1441.99
4072.54,2218.55
829.92,1465.23
48.41,3381.63
3210.1,202.06
3593.59,2226.88
956.62,636.1
824.62,4000.79
635.54,2518.87
1977.04,2663.51
2503.33,2249.94
3838.86,2472.46
2869.66,2051.47
3006.31,470.68
3498.25,3958.15
82.48,381.23
1965.97,726.98
4050.28,1126.75
1381.31,1616.46
2707.5,1724.95
2596.26,1485.16
1779.83,3660.71
388.81,2051.92
2982.68,635.21
760.68,1719.23
2490.79,1130.64
2713.89,283.32
173.51,365.53
3754.76,413.05
273.24,2461.7
4079.66,2987.2
2502.06,1347.95
2500.19,39.32
1658.51,1824.79
2031.89,3227.97
3037.25,3547.08
926.54,3025.64
3874,1798.26
3968.03,3353.36
3520.92,1198.78
1396.17,768.19
2462.4,677.86
1001.18,2557.64
505.54,2082.94
552.8,1590.86
1177.71,3323.28
446.14,1674.92
2810.96,1921.91
1263.05,1142.73
12.26,1889.8
2470.85,745.77
3557.79,3004.27
1817.49,269.43
653.75,3557.38
10.27,55.19
693.56,3201.78
3382.77,3527.34
3154.11,1481.19
1772.35,2786.58
1622.74,1893.08
3500.53,1255.61
3420.63,3353.64
2603.71,920.71
1841.7,3929.32
23.67,2389.71
2229.59,2963.39
2840.12,3020.78
3824.24,2281.99
365.56,279.96
3598.27,3841.94
1854.97,894.29
2579.74,3641.94
463.95,3830.07
2959.81,2694.26
3071.47,1507.04
3103,1670.61
1499.77,2548.37
2823.04,1141.99
2446.59,845.14
117.02,2254.81
3194.71,2978.6
581.27,1705.7
2980.81,2017.34
98.29,2812.2
3494.71,2546.32
1701.32,3011.71
3715.33,275.4
825.53,3896.9
1710.74,1132.22
2354.78,942.28
3839.28,3884.72
2792.87,57.27
990.1,2312.85
3254.47,1316.31
2249.23,1668.02
3219.38,2914.21
531.58,1956.05
38.19,797.04
1490.61,3958.07
1248.71,1098.38
3343.83,3610.02
3416.44,520.51
3043.8,1617.91
1993.7,936.06
1609.25,3970.58
486.43,1962.85
152.53,1854.09
3471.7,928.87
2248.63,3049.24
1860.39,2727.23
1945.29,3101.85
558.74,1095.09
267.86,689.63
847.57,773.51
708.55,3652.56
1748.06,802.98
1359.65,2552.3
794.29,2066.06
1215.4,3831.04
2881.21,1221.72
1955.97,931.48
1275.96,3022.68
1656.79,630.98
2824.28,3977.71
3457.32,873.19
459.68,3236.64
2220.71,3330.81
203.22,2439.72
3467.98,2838.8
3803.09,2556.65
1907.6,1421.07
1077.82,3854.37
3910.6,1444.6
779.8,2268.92
3256.55,3110.04
1894.91,3553.34
2012.94,4047.49
2936.05,1826.65
1107.92,2918.62
1620.13,956.6
2302.39,930.15
3650.81,2414.32
4012.8,556.78
357.68,3698.91
3265.65,1424.53
3218.98,1771.35
870.56,1290.34
2397.12,1324.9
1751.82,2513.48
2800.47,2518.1
25.22,2994.87
1737.64,3684.17
3407.49,2374.97
2594.54,732.19
3096.95,2032.6
3749.94,1577.23
2177.91,933.76
940.42,3538.29
84.54,924.74
742.1,2550.81
2713.86,16.91
1975.59,209.74
2015.96,2371.68
2787.53,984.32
2714.35,1399.37
1409.76,1379.82
3858.24,3538.7
2853.59,202.8
3346.04,622.27
1779.16,1345.7
2349.76,2164.59
1695.95,3069.1
3868.12,1393.09
1130.92,498.81
2053.89,1571.02
2239.28,1770.13
745.7,3971.43
659.99,319.28
2751.07,2799.06
1068.26,1661.58
1968.97,1349.31
3800.51,1980.96
2680.57,2282.91
359.67,3011.2
3041.38,2841.99
1350.9,3796.1
1657.95,3088.14
3965.42,588.16
4054.17,254
2051.63,301.32
3323.92,3442.68
1688.71,4083.04
900.37,488.48
2799.38,30.54
2224.69,2183.53
1443.19,22.21
2750.88,2393.57
3731.92,2618.65
3553.95,1452.79
3284.46,3983.36
332.6,1229.12
3291.78,3177.32
3806.19,10.22
3506.74,3648.8
111.17,1653.85
3163.66,12.03
979.92,896
449.4,3463.3
2160.21,1678.69
3033.33,2549.69
210.61,2791.59
1577.93,3876.95
339.65,3564.39
1922.61,3499.72
3827.77,2987.82
1721.94,938.01
2646.48,755.94
1175.17,1794.23
1511.5,1562.27
3369.01,1518.83
2565.05,117.96
1141.17,3899.57
951.73,2882.12
2063.93,228.22
1568.19,2599.97
3050.54,1775.06
1363.8,254.3
3069.3,2784.5
255.68,1040.11
630.76,2953.5
2935.22,2276.75
2332.63,1325.67
3353.49,354
702.95,1987.92
394.06,3891.85
1595.1,987.41
3744.4,2673.18
533.72,2243.71
2349.27,2065.81
3070.04,1257.86
1655.06,249.99
1477.52,1925.24
1981.57,2028.43
1641.25,2240.13
3944.34,2393.4
3164.48,3991.74
1233.07,3436.44
3568.55,1161.64
2752.25,1070.3
1853.51,3112.79
3255.64,2284.14
813.01,2004.82
414.23,623.11
2808.43,3671.25
1172.84,1440.32
2720.1,181.16
1902.51,1224.38
2415.2,2880.54
3507.92,680.51
1521.76,3161.95
1328.15,570.81
3603.51,2143.35
2235.29,2350.04
2322.63,1238.18
2276.65,2944.22
3678.86,1071.71
3751.62,1825.67
3202.89,424.93
309.22,3893.06
855.18,2327.93
3054.94,1717.69
1659.19,1484.12
628.73,2307.98
3037.35,2997.99
243.52,3279.23
1519.92,397.34
1234.76,2957.09
1913.64,3695.34
3049.69,3287.68
2191.02,3965.57
3086.6,1475.49
1924.92,681.76
2931.08,1885.5
3689.37,1631.05
2993.21,3657.46
3685.97,3844.5
2310.11,3758
218.63,2897.63
1605.48,837.45
368.7,1615.69
268.34,1171.05
2755.09,1079.78
3402.18,95.4
457.61,2422.31
2914.82,260.61
950.03,3020.56
2953.29,2242.94
908.56,5.18
1446.15,3015.37
2897.87,1831.56
3384.47,949.22
1991.85,2631.89
2131.93,4088.09
2541.58,3671.45
2268.06,3072.44
1007.35,1715.13
3280.22,2616.73
3607.16,3982.68
2614.69,1561.33
3579.08,1555.55
2759.6,3983.87
412.84,2185.13
4011.64,998.55
1529.2,1608.62
84.73,1127.79
1138.14,1315.82
764.16,710.56
1424.45,1675.67
2216.33,589.73
3118.57,92.06
116.19,514.84
2770.59,3104.82
1226.01,3382.76
693.91,3575.75
3906.64,3946.14
69.94,2043.77
3446.91,2631.07
723.86,2988.71
650.68,1835.95
1252.04,575.25
316.45,2056.45
3991.71,1509.42
3524.39,386.44
3697.77,3768.42
50.9,1871.76
2986.53,2820.78
1139.91,165.74
2717.95,585.33
1584.47,677.39
3187.73,3707.99
3045.97,3204.93
791.58,373.94
3067.2,3405.88
2649.56,565.72
3973.69,394.21
2425.18,1023.28
2830.58,735.9
2219.81,1246.59
3473.48,3015.14
2380.91,1198.13
125.91,3363.77
2171.44,1580.04
3679.82,3568
1232.35,1634.6
758.05,1199.19
3556.97,3064.41
3944.73,2599.37
3839.58,1431.52
90.01,679.87
684.46,3869.11
537.89,763.62
3957.47,250.74
3092.08,3587.12
1692.91,715.33
1667.77,941.42
2260.08,996.47
1426.15,1663.02
3910.22,2584.99
1924.6,1162.02
3839.63,1974.36
1062.17,3431.3
2755.6,3027.58
2447.96,188.66
3179.83,186.55
829.4,2632.77
920.16,3143.65
2164.63,2998.17
2557.18,2995.6
807.52,2060.11
3462.97,1702.55
211.56,2884.45
2910.95,762.42
2200.4,2473.84
1110.18,362.14
3251.24,3818.02
3705.26,173.78
2590.02,267
1950.79,3926.32
2543.58,3539.05
3755.15,558.92
227.96,2112.13
2799.35,1392.98
3659.11,3740.27
3005.07,1175.83
162.62,1927.49
461.36,1031.28
1283.66,537.75
1205.63,921.6
2856.68,2196.46
2359.17,3305.63
1683.44,1834.31
2338.45,1207.77
1781.45,361.15
2148.95,1201.94
2676.37,1719.41
1320.91,3425.99
2846.5,1022.4
906.36,3832.78
3880.34,233.81
3513.61,1423.4
3969.91,1868.29
3367.98,1961.59
832.67,531.17
4079.9,3447.65
2627.73,1747.82
1748.35,1393.55
4081.94,491.61
1054.42,1117.43
1190.21,1707.98
3408.3,3907.67
2986.36,1640.91
2866.44,798.66
2138.58,1230.1
3835.05,1798.59
733.04,2948.57
1582.11,614.54
